personId,firstName,lastName,birthDate,school,country,heightInches,bodyWeightLbs,jersey,guard,forward,center,dleagueFlag,nbaFlag,gamesPlayedFlag,draftYear,draftRound,draftNumber,fromYear,toYear
1629742,Stanton,Kidd,1992-03-18,Colorado State,USA,78,216,,0,1,0,0,1,1,-1,-1,-1,2019,2019
77254,Warren,Kidd,1970-09-09,Middle Tennessee State,USA,81,235,43,0,1,0,0,1,1,-1,-1,-1,1993,1993
203077,Michael,Kidd-Gilchrist,1993-09-26,Kentucky,USA,78,232,9,0,1,0,0,1,1,2012,1,2,2012,2019
77255,Irv,Kiffin,1951-08-08,Oklahoma Baptist,USA,81,225,21,0,1,0,0,1,1,-1,-1,-1,1979,1979
77256,Jack,Kiley,1929-01-05,Syracuse,USA,73,170,10,1,0,0,0,1,1,1951,2,13,1951,1952
1630248,Sacha,Killeya-Jones,1998-08-10,North Carolina State,USA,,,,0,0,0,1,0,1,-1,-1,-1,,
7003,Marco,Killingsworth,,,,,,,0,0,0,,,,,,,,
77257,Ernie,Killum,1948-06-11,Stetson,USA,75,180,20,1,0,0,0,1,1,1970,2,30,1970,1970
77258,Carl,Kilpatrick,1956-05-16,Louisiana-Monroe,USA,82,230,51,0,0,1,0,1,1,1978,8,158,1979,1979
203930,Sean,Kilpatrick,1990-01-06,Cincinnati,USA,76,212,0,1,0,0,1,1,1,-1,-1,-1,2014,2017
77259,Toby,Kimball,1942-09-07,Connecticut,USA,78,220,7,0,1,0,0,1,1,1965,3,26,1966,1974
77260,Bo,Kimble,1966-04-09,Loyola-Marymount,USA,76,190,16,1,0,0,0,1,1,1990,1,8,1990,1992
77261,Stan,Kimbrough,1966-04-24,Xavier,USA,71,153,21,0,1,0,0,1,1,-1,-1,-1,1989,1992
77262,Chad,Kinch,1958-05-22,North Carolina-Charlotte,USA,76,190,21,1,0,0,0,1,1,1980,1,22,1980,1980
77263,Albert,King,1959-12-17,Maryland,USA,78,190,15,0,1,0,0,1,1,1981,1,10,1981,1991
43197,Alex,King,1900-01-01,,,,,,0,0,0,0,0,1,-1,-1,-1,2014,2014
77264,Bernard,King,1956-12-04,Tennessee,USA,79,205,30,0,1,0,0,1,1,1977,1,7,1977,1992
12,Chris,King,1969-07-24,Wake Forest,USA,80,215,,0,1,0,0,1,1,1992,2,45,1993,1998
77266,Dan,King,1931-01-07,Western Kentucky,USA,78,220,,0,1,0,0,1,0,-1,-1,-1,1954,1954
701,Frankie,King,1972-06-06,Western Carolina,USA,73,185,20,1,0,0,0,1,1,1995,2,37,1995,1996
1628994,George,King,1994-01-15,University of Colorado Boulder,USA,78,220,,1,1,0,1,1,1,2018,2,59,2018,2021
77268,George,King,1928-08-16,University of Charleston,USA,72,175,15,1,0,0,0,1,1,1950,8,,1951,1957
1562,Gerard,King,1972-11-25,Nicholls State,USA,81,250,,0,1,0,0,1,1,-1,-1,-1,1998,2000
77270,Jim,King,1941-02-07,Tulsa,USA,74,175,21,1,0,0,0,1,1,1963,2,13,1963,1972
728,Jimmy,King,1973-08-09,Michigan,USA,77,210,13,1,0,0,0,1,1,1995,2,35,1995,1996
1629663,Louis,King,1999-04-06,Oregon,USA,79,205,23,0,1,0,1,1,1,-1,-1,-1,2019,2022
77272,Maury,King,1935-03-12,Kansas,USA,74,195,22,1,0,0,0,1,1,1957,6,48,1959,1962
196295059,Mojave,King,1995-01-01,,,,,,0,0,0,0,0,1,-1,-1,-1,,
1629165,Nick,King,,,,,,,0,0,0,,,,,,,,
77273,Reggie,King,1957-02-14,Alabama,USA,78,225,51,0,1,0,0,1,1,1979,1,18,1979,1984
1101,Rich,King,1969-04-04,Nebraska,USA,86,260,45,0,0,1,0,1,1,1991,1,14,1991,1994
351,Stacey,King,1967-01-29,Oklahoma,USA,83,250,33,0,1,1,0,1,1,1989,1,6,1989,1996
77276,Tom,King,1924-03-09,Michigan,USA,72,165,,1,0,0,0,1,1,-1,-1,-1,1946,1946
1629722,V.J.,King,,,,,,,0,0,0,,,,,,,,
77277,Bob,Kinney,1920-09-16,Rice,USA,78,215,22,0,0,1,0,1,1,-1,-1,-1,1948,1949
1641795,Taevion,Kinsey,2000-03-10,Marshall,USA,,,,0,0,0,1,0,1,-1,-1,-1,,
200814,Tarence,Kinsey,1984-03-21,South Carolina,USA,78,189,8,1,0,0,0,1,1,-1,-1,-1,2006,2008
1905,Andrei,Kirilenko,1981-02-18,CSKA Moscow,Russia,81,235,,0,1,0,0,1,1,1999,1,24,2001,2014
203945,Alex,Kirk,1991-11-14,New Mexico,USA,84,245,,0,0,1,1,1,1,-1,-1,-1,2014,2014
77278,Walt,Kirk,1924-09-03,Illinois,USA,75,173,16,1,0,0,0,1,1,-1,-1,-1,1948,1951
1630557,Corey,Kispert,1999-03-03,Gonzaga,USA,78,224,24,0,1,0,0,1,1,2021,1,15,2021,
77279,Doug,Kistler,1938-03-21,Duke,USA,81,210,5,0,1,0,0,1,1,1961,3,26,1961,1961
77280,Curtis,Kitchen,1964-01-30,South Florida,USA,81,235,42,0,1,0,0,1,1,1986,6,122,1986,1986
1123,Greg,Kite,1961-08-05,Brigham Young,USA,83,250,54,0,0,1,0,1,1,1983,1,21,1983,1994
954,Kerry,Kittles,1974-06-12,Villanova,USA,77,185,,1,0,0,0,1,1,1996,1,8,1996,2004
1628467,Maxi,Kleber,1992-01-29,Bayern Munich,Germany,82,240,14,0,1,0,0,1,1,-1,-1,-1,2017,
170,Joe,Kleine,1962-01-04,Arkansas,USA,83,255,,0,0,1,0,1,1,1985,1,6,1985,1999
101132,Linas,Kleiza,1985-01-03,Missouri,Lithuania,80,234,,0,1,0,,,,2005,1,27,2005,2012
267622,Linas,Kleiza,,,,,,,0,0,0,,,,,,,,
42536,Linas,Kleiza,,,,,,,0,0,0,,,,,,,,
196295098,Thomas,Klepeisz,1995-01-01,,,,,,0,0,0,0,0,1,-1,-1,-1,,
77283,Leo,Klier,1923-05-21,Notre Dame,USA,74,170,7,1,0,0,0,1,1,-1,-1,-1,1948,1949
1641752,Bobi,Klintman,2003-03-06,Wake Forest,Sweden,81,225,,0,1,0,1,1,1,2024,2,37,2024,
196294560,Bobi,Klintman,,,,,,,0,1,0,,,,,,,,
77284,Herm,Klotz,1921-10-21,Villanova,USA,67,150,,1,0,0,0,1,1,-1,-1,-1,1947,1947
77285,Duane,Klueh,1926-01-06,Indiana State,USA,75,175,6,1,0,0,0,1,1,1949,8,,1949,1950
1642261,Dalton,Knecht,2001-04-19,Tennessee,USA,78,215,4,0,1,0,1,1,1,2024,1,17,2024,
77290,Billy,Knight,1952-06-09,Pittsburgh,USA,78,195,25,0,1,0,0,1,1,1974,2,21,1976,1984
77287,Bob,Knight,1905-04-14,Weaver HS (CT),USA,74,185,3,1,1,0,0,1,1,-1,-1,-1,1954,1954
2688,Brandin,Knight,1981-12-16,Pittsburgh,USA,72,180,,1,0,0,1,1,1,-1,-1,-1,2004,2004
202688,Brandon,Knight,1991-12-02,Kentucky,USA,74,182,,1,0,0,1,1,1,2011,1,8,2011,2021
1510,Brevin,Knight,1975-11-08,Stanford,USA,70,166,2,1,0,0,0,1,1,1997,1,16,1997,2008
1630233,Nathan,Knight,1997-09-20,William & Mary,USA,80,253,13,0,1,1,1,1,1,-1,-1,-1,2020,2022
1861,Negele,Knight,1967-03-03,Dayton,USA,73,175,,1,0,0,0,1,1,1990,2,31,1990,1998
77288,Ron,Knight,1947-08-04,California State-Los Angeles,USA,79,215,38,0,1,0,0,1,1,1970,5,76,1970,1971
77289,Toby,Knight,1955-05-03,Notre Dame,USA,81,210,43,0,1,0,0,1,1,1977,2,32,1977,1981
969,Travis,Knight,1974-09-13,Connecticut,USA,84,235,44,0,0,1,0,1,1,1996,1,29,1996,2002
77291,Lee,Knorek,1921-07-15,Detroit,USA,79,215,,0,0,1,0,1,1,-1,-1,-1,1946,1949
77292,Dick,Knostman,1931-08-09,Kansas State,USA,78,215,10,0,0,1,0,1,1,1953,,,1953,1953
77293,Rod,Knowles,1946-02-27,Davidson,USA,81,215,23,0,0,1,0,1,1,1968,6,77,1968,1968
1628995,Kevin,Knox II,1999-08-11,Kentucky,USA,80,215,31,0,1,0,1,1,1,2018,1,9,2018,2024
1642851,Kon,Knueppel,2005-08-03,Duke,USA,78,215,7,1,1,0,0,1,1,2025,1,4,2025,
1628460,Bronson,Koenig,,,,,,,0,0,0,,,,,,,,
77294,Bart,Kofoed,1964-03-24,Nebraska-Kearney,USA,76,210,12,0,1,0,0,1,1,1987,5,107,1987,1992
77295,Don,Kojis,1939-07-15,Marquette,USA,75,202,21,0,1,0,0,1,1,1961,2,21,1963,1974
42566,Uri,Kokia,1981-05-14,,,,,,0,0,0,0,0,1,-1,-1,-1,2013,2013
1642278,Tyler,Kolek,2001-03-27,Marquette,USA,74,195,13,1,0,0,1,1,1,2024,2,34,2024,
1631132,Christian,Koloko,2000-06-20,Arizona,Cameroon,83,225,10,0,0,1,1,1,1,2022,2,33,2022,
77296,Milo,Komenich,1920-06-22,Wyoming,USA,79,212,,0,0,1,0,1,1,-1,-1,-1,1949,1949
77297,Howard,Komives,1941-05-09,Bowling Green,USA,73,185,15,1,0,0,0,1,1,1964,2,13,1964,1973
1628996,Sagaba,Konate,,,,,,,0,0,0,,,,,,,,
402,Jon,Koncak,1963-05-17,Southern Methodist,USA,84,250,45,0,0,1,0,1,1,1985,1,5,1985,1995
1629723,John,Konchar,1996-03-22,Indiana-Purdue Fort Wayne,USA,77,210,55,1,0,0,1,1,1,-1,-1,-1,2019,
77299,Bud,Koper,1942-08-09,Oklahoma City,USA,78,210,15,1,0,0,0,1,1,1964,2,14,1964,1964
1962937546,Daniel,Koperberg,1900-01-01,,,,,,0,0,0,0,0,1,-1,-1,-1,2016,2017
64010,Daniel,Koperberg,,,,,,,0,0,1,,,,,,,,
77300,Joe,Kopicki,1960-06-12,Detroit,USA,81,240,50,0,1,0,0,1,1,1982,3,56,1982,1984
1642046,Miller,Kopp,1998-11-24,Indiana,USA,,,,0,0,0,1,0,1,-1,-1,-1,,
196295489,Tom,Koppens,1995-01-01,,,,,,0,0,0,0,0,1,-1,-1,-1,,
1627788,Furkan,Korkmaz,1997-07-24,Anadolu Efes,Turkey,79,202,,1,1,0,1,1,1,2016,1,26,2017,2023
77301,Frank,Kornet,1967-01-27,Vanderbilt,USA,81,225,8,0,1,0,0,1,1,1989,2,30,1989,1990
1628436,Luke,Kornet,1995-07-15,Vanderbilt,USA,85,250,7,0,1,1,1,1,1,-1,-1,-1,2017,
101117,Yaroslav,Korolev,1987-05-07,CSKA Moscow,Russia,81,203,,0,1,0,,,,2005,1,12,2005,2006
2594,Kyle,Korver,1981-03-17,Creighton,USA,79,212,26,1,1,0,0,1,1,2003,2,51,2003,2019
203262,Mac,Koshwal,,,,,,,0,0,0,,,,,,,,
77302,Len,Kosmalski,1951-11-29,Tennessee,USA,83,245,55,0,0,1,0,1,1,1974,2,24,1974,1975
77303,Andy,Kostecka,1921-02-10,Georgetown,USA,75,203,,0,1,0,0,1,1,1948,-22,-22,1948,1948
77304,Harold,Kottman,1922-08-22,Culver-Stockton,USA,80,220,9,0,0,1,0,1,1,-1,-1,-1,1946,1946
201585,Kosta,Koufos,1989-02-24,Ohio State,USA,84,245,41,0,0,1,1,1,1,2008,1,23,2008,2018
1629746,Christ,Koumadje,,,,,,,0,0,0,,,,,,,,
77305,Tom,Kozelko,1951-07-01,Toledo,USA,80,220,22,0,1,0,0,1,1,1973,3,48,1973,1975
42567,Ido,Kozikaro,1978-01-08,,,,,,0,0,0,0,0,1,-1,-1,-1,2013,2013
56088,Ido,Kozikaro,,,,,,,0,0,0,,,,,,,,
77306,Arvid,Kramer,1956-10-02,Augustana (SD),USA,81,220,41,0,0,1,0,1,1,1979,3,45,1979,1979
77307,Barry,Kramer,1942-11-10,New York University,USA,76,200,21,0,1,0,0,1,1,1964,1,6,1964,1964
202423,Chris,Kramer,,,,,,,0,0,0,,,,,,,,
1629749,David,Kramer,,,,,,,0,0,0,,,,,,,,
77308,Joel,Kramer,1955-11-30,San Diego State,USA,79,203,50,0,1,0,0,1,1,1978,3,63,1978,1982
516,Sergey,Krasnikov,,,,,,,0,0,0,,,,,,,,
77309,Dan,Kraus,1923-02-13,Georgetown,USA,72,195,,1,0,0,0,1,1,1948,,,1948,1948
77310,Herb,Krautblatt,1926-11-19,Rider,USA,73,190,,1,0,0,0,1,1,1948,,,1948,1948
203139,Viacheslav,Kravtsov,1987-08-25,Donetsk,Ukraine,83,254,,0,0,1,0,1,1,-1,-1,-1,2012,2013
77311,Jim,Krebs,1935-09-08,Southern Methodist,USA,80,230,32,0,0,1,0,1,1,1957,1,3,1957,1963
196295485,Tanner,Krebs,1995-01-01,,,,,,0,0,0,0,0,1,-1,-1,-1,,
1630249,Vit,Krejci,2000-06-19,Zaragoza,Czech Republic,80,195,27,1,0,0,1,1,1,2020,2,37,2021,
77312,Wayne,Kreklow,1957-01-04,Drake,USA,76,175,20,1,0,0,0,1,1,1979,3,53,1980,1980
77313,Tom,Kron,1943-02-28,Kentucky,USA,77,200,11,1,0,0,0,1,1,1966,3,24,1966,1968
77314,Tom,Kropp,1953-02-12,Nebraska-Kearney,USA,75,205,44,1,0,0,0,1,1,1975,3,48,1975,1976
196295487,Fabijan,Krslovic,1995-01-01,,,,,,0,0,0,0,0,1,-1,-1,-1,,
2420,Nenad,Krstic,1983-07-25,Partizan,Serbia,84,240,4,0,0,1,0,1,1,2002,1,24,2004,2010
42580,Nenad,Krstic,1900-01-01,,,,,,0,0,0,0,0,1,-1,-1,-1,2013,2013
201226,Kevin,Kruger,,,,,,,0,0,0,,,,,,,,
1474,Larry,Krystkowiak,1964-09-23,Montana,USA,81,220,,0,1,0,0,1,1,1986,2,28,1986,1996
77316,Steve,Kuberski,1947-11-06,Bradley,USA,80,215,33,0,1,0,0,1,1,1969,4,52,1969,1977
77317,Leo,Kubiak,1926-12-25,Bowling Green,USA,71,160,,1,0,0,0,1,1,1948,,,1949,1949
77318,Bruce,Kuczenski,1961-02-03,Connecticut,USA,82,230,7,0,1,0,0,1,1,1983,3,59,1983,1983
77319,Frank,Kudelka,1925-06-25,Saint Mary's,USA,74,193,14,1,0,0,0,1,1,-1,-1,-1,1949,1952
77320,John,Kuester,1955-02-06,North Carolina,USA,74,180,5,1,0,0,0,1,1,1977,3,53,1977,1979
1631339,Tommy,Kuhse,1998-01-05,,USA,,,,0,0,0,1,0,1,-1,-1,-1,,
77322,Ray,Kuka,1922-02-17,Notre Dame,USA,75,200,12,0,1,0,0,1,1,-1,-1,-1,1947,1948
389,Toni,Kukoc,1968-09-18,Benetton Treviso,Croatia,83,235,7,0,1,0,0,1,1,1990,2,29,1993,2005
1629083,Arnoldas,Kulboka,1998-01-04,Bilbao,Lithuania,82,209,98,0,1,0,1,1,1,2018,2,55,2021,2021
1630228,Jonathan,Kuminga,2002-10-06,NBA G League Ignite,DRC,79,225,0,0,1,0,1,1,1,2021,1,7,2021,
77323,Kevin,Kunnert,1951-11-11,Iowa,USA,84,230,44,0,0,1,0,1,1,1973,1,12,1973,1981
196294562,Bul,Kuol,,,,,,,0,1,0,,,,,,,,
77324,Mitch,Kupchak,1954-05-24,North Carolina,USA,81,230,25,0,1,0,0,1,1,1976,1,13,1976,1985
77325,Charles,Kupec,1953-01-16,Michigan,USA,78,220,25,0,0,1,0,1,1,1975,4,56,1975,1977
586,Ermal,Kuqo,,,,,,,0,0,0,,,,,,,,
527,Kurbanov,Kurbanov,,,,,,,0,0,0,,,,,,,,
9005,Nikita,Kurbanov,,,,,,,0,0,0,,,,,,,,
580,Ermal,Kurtoglu,,,,,,,0,0,0,,,,,,,,
1629066,Rodions,Kurucs,1998-02-05,FC Barcelona,Latvia,81,228,,0,1,0,1,1,1,2018,2,40,2018,2020
201633,Rob,Kurz,1985-03-05,Notre Dame,USA,81,232,31,0,1,0,1,1,1,-1,-1,-1,2008,2009
40056,Davor,Kus,,,,,,,0,0,0,,,,,,,,
2825,Ibrahim,Kutluay,1974-01-07,Ulkerspor,Turkey,78,200,,1,0,0,0,1,1,-1,-1,-1,2004,2004
1628398,Kyle,Kuzma,1995-07-24,Utah,USA,80,221,18,0,1,0,0,1,1,2017,1,27,2017,
203136,Ognjen,Kuzmic,1990-05-16,Malaga,Serbia,84,260,1,0,0,1,1,1,1,2012,2,52,2013,2014
1627851,Mindaugas,Kuzminskas,1989-10-19,Malaga,Lithuania,81,215,,0,1,0,0,1,1,-1,-1,-1,2016,2017
1966938145,Obi,Kyei,,,,,,,0,0,0,,,,,,,,
1626252,Michale,Kyser,,,,,,,0,0,0,,,,,,,,
77327,Fred,LaCour,1938-02-07,San Francisco,USA,77,210,12,1,0,0,0,1,1,1960,3,22,1960,1962
1711,Raef,LaFrentz,1976-05-29,Kansas,USA,83,240,9,0,1,1,0,1,1,1998,1,3,1998,2008
77328,Tom,LaGarde,1955-02-10,North Carolina,USA,82,220,34,0,0,1,0,1,1,1977,1,9,1977,1984
1631222,Jake,LaRavia,2001-11-03,Wake Forest,USA,79,235,12,0,1,0,1,1,1,2022,1,19,2022,
1601,Rusty,LaRue,1973-12-10,Wake Forest,USA,75,185,,1,0,0,0,1,1,-1,-1,-1,1997,2003
77340,Rudy,LaRusso,1937-11-11,Dartmouth,USA,80,220,35,0,1,0,0,1,1,1959,2,10,1959,1968
203897,Zach,LaVine,1995-03-10,UCLA,USA,77,200,8,1,0,0,0,1,1,2014,1,13,2014,
56089,Sean,Labanowski,,,,,,,0,0,0,,,,,,,,
1627746,Skal,Labissiere,1996-03-18,Kentucky,Haiti,82,235,,0,1,1,1,1,1,2016,1,28,2016,
77326,Sam,Lacey,1948-03-28,New Mexico State,USA,82,235,44,0,0,1,0,1,1,1970,1,5,1970,1982
363,Christian,Laettner,1969-08-17,Duke,USA,83,245,44,0,1,1,0,1,1,1992,1,3,1992,2004
201802,Oliver,Lafayette,1984-05-06,Houston,USA,74,190,0,1,0,0,1,1,1,-1,-1,-1,2009,2009
100263,Bill,Laimbeer,1957-05-19,Notre Dame,USA,83,245,,0,0,1,,,,1979,3,65,1980,1993
8004,Jaka,Lakovic,,,,,,,0,0,0,,,,,,,,
564,Lakovic,Lakovic,,,,,,,0,0,0,,,,,,,,
77329,Pete,Lalich,1920-06-23,Ohio,USA,74,190,,0,1,0,0,1,1,-1,-1,-1,1946,1946
77330,Bo,Lamar,1951-04-07,Louisiana-Lafayette,USA,73,180,11,1,0,0,0,1,1,1973,3,44,1976,1976
1630237,Anthony,Lamb,1998-01-20,Vermont,USA,78,227,40,0,1,0,1,1,1,-1,-1,-1,2020,2022
196294577,Anthony,Lamb,,,,,,,0,0,0,,,,,,,,
203117,Doron,Lamb,1991-11-06,Kentucky,USA,76,200,1,1,0,0,1,1,1,2012,2,42,2012,2013
203087,Jeremy,Lamb,1992-05-30,Connecticut,USA,77,180,26,1,1,0,1,1,1,2012,1,12,2012,2021
77331,John,Lambert,1953-01-14,Southern California,USA,82,225,24,0,0,1,0,1,1,1975,1,15,1975,1981
101254,Herve,Lamizana,,,,,,,0,0,0,,,,,,,,
77332,Jeff,Lamp,1959-03-09,Virginia,USA,78,195,3,1,0,0,0,1,1,1981,1,15,1981,1988
2573,Maciej,Lampe,1985-02-05,Real Madrid,Poland,83,275,15,0,1,0,0,1,1,2003,2,30,2003,2005
41631,Maciej,Lampe,,,,,,,0,0,0,,,,,,,,
77333,Jim,Lampley,1960-07-02,Arkansas-Little Rock,USA,82,230,11,0,1,0,0,1,1,1983,5,102,1986,1986
2253,Sean,Lampley,1979-09-03,California,USA,78,213,,0,1,0,0,1,1,2001,2,44,2002,2003
1629111,Jock,Landale,1995-10-25,St. Mary's,Australia,83,255,31,0,0,1,1,1,1,-1,-1,-1,2021,
43192,Sylven,Landesberg,1900-01-01,,,,,,0,0,0,0,0,1,-1,-1,-1,2014,2014
7004,Sylven,Landesberg,,,,,,,0,0,0,,,,,,,,
201171,Carl,Landry,1983-09-19,Purdue,USA,81,248,7,0,1,0,0,1,1,2007,2,31,2007,2015
202068,Marcus,Landry,1985-11-01,Wisconsin,USA,79,230,,0,1,0,1,1,1,-1,-1,-1,2009,2009
77334,Mark,Landsberger,1955-05-21,Arizona State,USA,80,215,54,0,1,0,0,1,1,1977,2,35,1977,1983
77335,Jerome,Lane,1966-12-04,Pittsburgh,USA,78,230,30,0,1,0,0,1,1,1988,1,23,1988,1992
457,Andrew,Lang,1966-06-28,Arkansas,USA,83,275,28,0,0,1,0,1,1,1988,2,28,1988,1999
226,Antonio,Lang,1972-05-15,Duke,USA,80,205,,0,1,0,0,1,1,1994,2,29,1994,1999
2591,James,Lang,1983-10-17,Central Park Christian HS (AL),USA,82,305,,0,0,1,1,1,1,2003,2,48,2006,2006
2646,Kris,Lang,,,,,,,0,0,0,,,,,,,,
1892,Trajan,Langdon,1976-05-13,Duke,USA,75,197,,1,0,0,0,1,1,1999,1,11,1999,2008
528,Trajan,Langdon,,,,,,,0,0,0,,,,,,,,
9006,Trajan,Langdon,,,,,,,0,0,0,,,,,,,,
101247,Keith,Langford,1983-09-15,Kansas,USA,76,215,,1,0,0,1,1,1,-1,-1,-1,2007,2007
1629641,Romeo,Langford,1999-10-25,Indiana,USA,77,216,35,1,1,0,1,1,1,2019,1,14,2019,2022
2061,Dan,Langhi,1977-11-28,Vanderbilt,USA,83,220,,0,1,0,0,1,1,2000,2,31,2000,2003
600005,Bob,Lanier,1948-09-10,St. Bonaventure,USA,83,250,16,0,0,1,0,1,1,1970,1,1,1970,1983
1642404,Chaz,Lanier,2001-12-19,Tennessee,USA,75,206,20,1,0,0,1,1,1,2025,2,37,2025,
77338,Stu,Lantz,1946-07-13,Nebraska,USA,75,175,23,1,0,0,0,1,1,1968,3,23,1968,1975
1627879,Nicolas,Laprovittola,1990-01-31,Estudiantes,Argentina,76,180,,1,0,0,0,1,1,-1,-1,-1,2016,2016
43213,Nicolas,Laprovittola,1990-01-31,,,,,,0,0,0,0,0,1,-1,-1,-1,2014,2014
77339,York,Larese,1938-07-18,North Carolina,USA,76,183,34,1,0,0,0,1,1,1961,2,20,1961,1961
203499,Shane,Larkin,1992-10-02,Miami,USA,71,175,8,1,0,0,1,1,1,2013,1,18,2013,2017
1962937932,Nelson,Larkins,,,,,,,0,0,0,,,,,,,,
1629097,Terry,Larrier,,,,,,,0,0,0,,,,,,,,
1641796,Pelle,Larsson,2001-02-23,Arizona,Sweden,77,215,9,1,0,0,1,1,1,2024,2,44,2024,
77341,John,Laskowski,1953-06-07,Indiana,USA,78,185,31,1,0,0,0,1,1,1975,2,32,1975,1976
201186,Stephane,Lasme,1982-12-17,Massachusetts,Gabon,80,215,45,0,1,0,1,1,1,2007,2,46,2007,2007
41629,Stephane,Lasme,,,,,,,0,0,0,,,,,,,,
77342,Dave,Lattin,1943-12-23,Texas-El Paso,USA,78,225,43,0,1,0,0,1,1,1967,1,10,1967,1968
203193,Dallas,Lauderdale,,,,,,,0,0,0,,,,,,,,
968,Priest,Lauderdale,1973-08-31,Peristeri,USA,88,325,30,0,0,1,0,1,1,1996,1,28,1996,1997
77344,Rich,Laurel,1954-07-11,Hofstra,USA,78,190,5-12,1,0,0,0,1,1,1977,1,19,1977,1977
77345,Walt,Lautenbach,1922-11-17,Wisconsin,USA,74,185,,0,1,0,0,1,1,-1,-1,-1,1949,1949
203530,Joffrey,Lauvergne,1991-09-30,Khimki,France,83,260,77,0,0,1,0,1,1,2013,2,55,2014,2017
77346,Tony,Lavelli,1926-07-11,Yale,USA,75,185,6-16,0,1,0,0,1,1,1949,1,4,1949,1950
64011,Guy,Lavie,,,,,,,0,0,0,,,,,,,,
77347,Bob,Lavoy,1926-06-29,Western Kentucky,USA,79,185,16,0,1,0,0,1,1,1950,1,8,1950,1953
41537,Darjus,Lavrinovic,,,,,,,0,0,0,,,,,,,,
201151,Acie,Law,1985-01-25,Texas A&M,USA,75,202,2,1,0,0,0,1,1,2007,1,11,2007,2010
1629724,Vic,Law,1995-12-19,Northwestern,USA,79,201,23,0,1,0,1,1,1,-1,-1,-1,2019,2019
202371,Gani,Lawal,1988-11-07,Georgia Tech,USA,81,234,31,0,1,0,1,1,1,2010,2,46,2010,2010
77348,Ed,Lawrence,1952-12-08,McNeese State,USA,83,228,,0,0,1,0,1,1,1976,5,84,1980,1980
1630639,A.J.,Lawson,2000-07-15,South Carolina,Canada,78,179,0,1,0,0,1,1,1,-1,-1,-1,2022,
1629664,Dedric,Lawson,,,,,,,0,0,0,,,,,,,,
1535,Jason,Lawson,1974-09-02,Villanova,USA,83,240,55,0,0,1,0,1,1,1997,2,41,1997,2002
201951,Ty,Lawson,1987-11-03,North Carolina,USA,71,195,4,1,0,0,0,1,1,2009,1,18,2009,2017
1627774,Jake,Layman,1994-03-07,Maryland,USA,80,209,10,0,1,0,1,1,1,2016,2,47,2016,2021
77350,Dennis,Layton,1948-12-24,Southern California,USA,73,180,1,1,0,0,0,1,1,1971,3,48,1971,1977
202175,Darnell,Lazare,,,,,,,0,0,0,,,,,,,,
196294568,Izayah,Le'Afa,,,,,,,0,0,0,,,,,,,,
1627747,Caris,LeVert,1994-08-25,Michigan,USA,79,205,8,1,0,0,0,1,1,2016,1,20,2016,
1628388,T.J.,Leaf,1997-04-30,UCLA,USA,82,222,18,0,1,0,1,1,1,2017,1,18,2017,2020
77351,Emanuel,Leaks,1945-11-27,Niagara,USA,80,225,24,0,0,1,0,1,1,1968,2,20,1972,1973
77352,Hal,Lear,1935-01-31,Temple,USA,71,163,16,1,0,0,0,1,1,1956,1,7,1956,1956
77353,Allen,Leavell,1957-05-27,Oklahoma City,USA,73,170,30,1,0,0,0,1,1,1979,5,104,1979,1988
77354,Jeff,Lebo,1966-10-05,North Carolina,USA,74,180,12,0,1,0,0,1,1,-1,-1,-1,1989,1989
56066,Luca,Lechthaler,,,,,,,0,0,0,,,,,,,,
287,Eric,Leckner,1966-05-27,Wyoming,USA,83,265,55,0,0,1,0,1,1,1988,1,17,1988,1996
1629665,Jalen,Lecque,2000-06-13,Brewster Academy (NH),USA,76,185,,1,0,0,1,1,1,-1,-1,-1,2019,2020
196294088,Alex,Leder,,,,,,,0,0,0,,,,,,,,
196294590,Alex,Leder,,,,,,,0,0,0,,,,,,,,
203495,Ricky,Ledo,1992-09-10,Providence,USA,79,195,11,1,0,0,1,1,1,2013,2,43,2013,2014
77356,Butch,Lee,1956-12-05,Marquette,USA,72,185,15,1,0,0,0,1,1,1978,1,10,1978,1979
200830,Charles,Lee,,,,,,,0,0,0,,,,,,,,
77357,Clyde,Lee,1944-03-14,Vanderbilt,USA,82,205,34,0,1,0,0,1,1,1966,1,3,1966,1975
201584,Courtney,Lee,1985-10-03,Western Kentucky,USA,77,215,1,1,0,0,1,1,1,2008,1,22,2008,2019
1627814,Damion,Lee,1992-10-21,Drexel,USA,78,210,10,1,1,0,1,1,1,-1,-1,-1,2017,2024
101135,David,Lee,1983-04-29,Florida,USA,81,245,,0,1,1,,,,2005,1,30,2005,2016
77358,Doug,Lee,1964-10-24,Purdue,USA,77,200,20,1,0,0,0,1,1,1987,2,35,1991,1994
77359,George,Lee,1936-11-23,Michigan,USA,76,200,9,0,1,0,0,1,1,1959,4,24,1960,1967
77360,Greg,Lee,1951-12-12,UCLA,USA,75,190,42,1,0,0,0,1,1,1974,7,115,1975,1975
77361,Keith,Lee,1962-12-28,Memphis,USA,82,215,24,0,1,0,0,1,1,1985,1,11,1985,1988
77362,Kurk,Lee,1967-06-03,Towson,USA,75,190,20,1,0,0,0,1,1,-1,-1,-1,1990,1990
202723,Malcolm,Lee,1990-05-22,UCLA,USA,77,200,,1,0,0,1,1,1,2011,2,43,2011,2014
1629159,Marcus,Lee,,,,,,,0,0,0,,,,,,,,
